这 个 店 的 衣服 不 太 贵 。,这个店的衣服不太贵。,zhè gè diàn de yīfú bù tài gùi 。,The clothes in this shop are not too expensive.,[sound:hsk1_grammar_sent84.mp3],:: Subj. + 不太 + Adj. ::,Adding more explanation,"Expressing ""not very"" with ""bu tai""",https://resources.allsetlearning.com/chinese/grammar/ASGUNMHU
我 觉得 他 不 太 聪明 。,我觉得他不太聪明。,wǒ juédé tā bù tài cōngmíng 。,I think he is not very smart.,[sound:hsk1_grammar_sent85.mp3],:: Subj. + 不太 + Adj. ::,Adding more explanation,"Expressing ""not very"" with ""bu tai""",https://resources.allsetlearning.com/chinese/grammar/ASGUNMHU
我 不 太 懂 。,我不太懂。,wǒ bù tài dǒng 。,I do not understand.,[sound:hsk1_grammar_sent86.mp3],:: Subj. + 不太 + Verb ::,Adding more explanation,"Expressing ""not very"" with ""bu tai""",https://resources.allsetlearning.com/chinese/grammar/ASGUNMHU
我 不 太 会 说 英语 。,我不太会说英语。,wǒ bù tài hùi shuō yīngyǔ 。,I do not speak English well.,[sound:hsk1_grammar_sent87.mp3],:: Subj. + 不太 + Verb ::,Adding more explanation,"Expressing ""not very"" with ""bu tai""",https://resources.allsetlearning.com/chinese/grammar/ASGUNMHU
他们 不 太 想 去 。,他们不太想去。,tāmen bù tài xiǎng qù 。,They don't want to go very much.,[sound:hsk1_grammar_sent88.mp3],:: Subj. + 不太 + Verb ::,Adding more explanation,"Expressing ""not very"" with ""bu tai""",https://resources.allsetlearning.com/chinese/grammar/ASGUNMHU
我 哥哥 不 太 喜欢 他 的 工作 。,我哥哥不太喜欢他的工作。,wǒ gēgē bù tài xǐhuān tā de gōngzuò 。,My brother doesn't like his work very much.,[sound:hsk1_grammar_sent89.mp3],:: Subj. + 不太 + Verb ::,Adding more explanation,"Expressing ""not very"" with ""bu tai""",https://resources.allsetlearning.com/chinese/grammar/ASGUNMHU
他 不 太 明白 老板 的 意思 。,他不太明白老板的意思。,tā bù tài míngbái lǎobǎn de yìsī 。,He didn't quite understand what the boss meant.,[sound:hsk1_grammar_sent90.mp3],:: Subj. + 不太 + Verb ::,Adding more explanation,"Expressing ""not very"" with ""bu tai""",https://resources.allsetlearning.com/chinese/grammar/ASGUNMHU
你 和 我,你和我,nǐ hé wǒ,you and me,[sound:hsk1_grammar_sent91.mp3],:: Noun 1 + 和 + Noun 2 ::,Listing,"Expressing ""and"" with ""he""",https://resources.allsetlearning.com/chinese/grammar/ASGP0KFF
老板 喜欢 咖啡 和 茶 。,老板喜欢咖啡和茶。,lǎobǎn xǐhuān kāfēi hé chá 。,The boss likes coffee and tea.,[sound:hsk1_grammar_sent92.mp3],:: Noun 1 + 和 + Noun 2 ::,Listing,"Expressing ""and"" with ""he""",https://resources.allsetlearning.com/chinese/grammar/ASGP0KFF
我 的 爷爷 和 奶奶 都 70 岁 。,我的爷爷和奶奶都70岁。,wǒ de yéyé hé nǎinǎi dū 70 sùi 。,My grandpa and grandma are both 70 years old.,[sound:hsk1_grammar_sent93.mp3],:: Noun 1 + 和 + Noun 2 ::,Listing,"Expressing ""and"" with ""he""",https://resources.allsetlearning.com/chinese/grammar/ASGP0KFF
他 和 他 女朋友 都 喜欢 中国 菜 。,他和他女朋友都喜欢中国菜。,tā hé tā nv̌péngyǒu dū xǐhuān zhōngguó cài 。,He and his girlfriend love Chinese food.,[sound:hsk1_grammar_sent94.mp3],:: Noun 1 + 和 + Noun 2 ::,Listing,"Expressing ""and"" with ""he""",https://resources.allsetlearning.com/chinese/grammar/ASGP0KFF
你 爸爸 和 你 妈妈 都 是 美国 人 吗 ？,你爸爸和你妈妈都是美国人吗？,nǐ bàbà hé nǐ māmā dū shì měiguó rén ma ？,Are your father and mother both American?,[sound:hsk1_grammar_sent95.mp3],:: Noun 1 + 和 + Noun 2 ::,Listing,"Expressing ""and"" with ""he""",https://resources.allsetlearning.com/chinese/grammar/ASGP0KFF
手机 和 电脑 都 很 贵 。,手机和电脑都很贵。,shǒujī hé diànnǎo dū hěn gùi 。,Mobile phones and computers are very expensive.,[sound:hsk1_grammar_sent96.mp3],:: Noun 1 + 和 + Noun 2 ::,Listing,"Expressing ""and"" with ""he""",https://resources.allsetlearning.com/chinese/grammar/ASGP0KFF
德语 和 法语 都 很 难 吗 ？,德语和法语都很难吗？,déyǔ hé fǎyǔ dū hěn nán ma ？,Are German and French difficult?,[sound:hsk1_grammar_sent97.mp3],:: Noun 1 + 和 + Noun 2 ::,Listing,"Expressing ""and"" with ""he""",https://resources.allsetlearning.com/chinese/grammar/ASGP0KFF
今天 和 明天 都 可以 吗 ？,今天和明天都可以吗？,jīntiān hé míngtiān dū kěyǐ ma ？,Is it OK today and tomorrow?,[sound:hsk1_grammar_sent98.mp3],:: Noun 1 + 和 + Noun 2 ::,Listing,"Expressing ""and"" with ""he""",https://resources.allsetlearning.com/chinese/grammar/ASGP0KFF
下午 三点 以后， 我 不 在 家 。,下午三点以后，我不在家。,xiàwǔ sāndiǎn yǐhòu， wǒ bù zài jiā 。,"After three in the afternoon, I am not at home.",[sound:hsk1_grammar_sent99.mp3],":: Time / Verb + 以后, .... ::","Sequencing events in time, Expressing time and date","After a specific time with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY
来 中国 以后， 她 认识 了 她 的 老公 。,来中国以后，她认识了她的老公。,lái zhōngguó yǐhòu， tā rènshì le tā de lǎogōng 。,"After coming to China, she met her husband.",[sound:hsk1_grammar_sent100.mp3],":: Time / Verb + 以后, .... ::","Sequencing events in time, Expressing time and date","After a specific time with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY
她 一个月 以后 开始 上班 。,她一个月以后开始上班。,tā yīgèyuè yǐhòu kāishǐ shàngbān 。,She started work one month later.,[sound:hsk1_grammar_sent101.mp3],":: Time / Verb + 以后, .... ::","Sequencing events in time, Expressing time and date","After a specific time with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY
吃 完 午饭 以后 ， 我们 要 开会 。,吃完午饭以后，我们要开会。,chī wán wǔfàn yǐhòu ， wǒmen yào kāihùi 。,"After lunch, we have a meeting.",[sound:hsk1_grammar_sent102.mp3],":: Time / Verb + 以后, .... ::","Sequencing events in time, Expressing time and date","After a specific time with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY
几年 以后 ，我们 公司 会 更 大 。,几年以后，我们公司会更大。,jīnián yǐhòu ，wǒmen gōngsī hùi gèng dà 。,"In a few years, our company will be bigger.",[sound:hsk1_grammar_sent103.mp3],":: Time / Verb + 以后, .... ::","Sequencing events in time, Expressing time and date","After a specific time with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY
老板 半个小时 以后 回来 。,老板半个小时以后回来。,lǎobǎn bàngèxiǎoshí yǐhòu húilái 。,The boss will be back in half an hour.,[sound:hsk1_grammar_sent104.mp3],":: Time / Verb + 以后, .... ::","Sequencing events in time, Expressing time and date","After a specific time with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY
下班 以后你 想 跟 我们 一起 去 打球 吗?,下班以后你想跟我们一起去打球吗?,xiàbān yǐhòunǐ xiǎng gēn wǒmen yīqǐ qù dǎqíu ma?,Do you want to play with us after work?,[sound:hsk1_grammar_sent105.mp3],":: Time / Verb + 以后, .... ::","Sequencing events in time, Expressing time and date","After a specific time with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY
老板 来 了 以后 ，大家 都 不 说话 了 。,老板来了以后，大家都不说话了。,lǎobǎn lái le yǐhòu ，dàjiā dū bù shuōhuà le 。,"After the boss came, everyone stopped talking.",[sound:hsk1_grammar_sent106.mp3],":: Time / Verb + 以后, .... ::","Sequencing events in time, Expressing time and date","After a specific time with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY
你 到家 以后 给 我 打电话 。,你到家以后给我打电话。,nǐ dàojiā yǐhòu gěi wǒ dǎdiànhuà 。,Call me when you get home.,[sound:hsk1_grammar_sent107.mp3],":: Time / Verb + 以后, .... ::","Sequencing events in time, Expressing time and date","After a specific time with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY
结婚 以后 爸爸 不 喝酒 了 。,结婚以后爸爸不喝酒了。,jiéhūn yǐhòu bàbà bù hējǐu le 。,Dad stopped drinking after marriage.,[sound:hsk1_grammar_sent108.mp3],":: Time / Verb + 以后, .... ::","Sequencing events in time, Expressing time and date","After a specific time with ""yihou""",https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY
吃饭 以前 ，你 洗 手 了 吗 ？,吃饭以前，你洗手了吗？,chīfàn yǐqián ，nǐ xǐ shǒu le ma ？,Did you wash your hands before eating?,[sound:hsk1_grammar_sent109.mp3],:: Time / Verb + 以前 ，⋯⋯ ::,"Referring to the past, Sequencing events in time, Expressing time and date","Before a specific time with ""yiqian""",https://resources.allsetlearning.com/chinese/grammar/ASGJ2OJC
睡觉 以前 ，不要 吃 东西 。,睡觉以前，不要吃东西。,shùijué yǐqián ，bùyào chī dōngxī 。,Don't eat anything before going to bed.,[sound:hsk1_grammar_sent110.mp3],:: Time / Verb + 以前 ，⋯⋯ ::,"Referring to the past, Sequencing events in time, Expressing time and date","Before a specific time with ""yiqian""",https://resources.allsetlearning.com/chinese/grammar/ASGJ2OJC
两 年 以前 ， 你 认识 他 吗 ？,两年以前，你认识他吗？,liǎng nián yǐqián ， nǐ rènshì tā ma ？,Did you know him two years ago?,[sound:hsk1_grammar_sent111.mp3],:: Time / Verb + 以前 ，⋯⋯ ::,"Referring to the past, Sequencing events in time, Expressing time and date","Before a specific time with ""yiqian""",https://resources.allsetlearning.com/chinese/grammar/ASGJ2OJC
星期五 以前 ，你 要 做 完 这些 工作 。,星期五以前，你要做完这些工作。,xīngqīwǔ yǐqián ，nǐ yào zuò wán zhèxiē gōngzuò 。,"Before Friday, you have to finish these tasks.",[sound:hsk1_grammar_sent112.mp3],:: Time / Verb + 以前 ，⋯⋯ ::,"Referring to the past, Sequencing events in time, Expressing time and date","Before a specific time with ""yiqian""",https://resources.allsetlearning.com/chinese/grammar/ASGJ2OJC
上 大学 以前，你 来 过 上海 吗 ？,上大学以前，你来过上海吗？,shàng dàxué yǐqián，nǐ lái guò shànghǎi ma ？,Have you been to Shanghai before going to university?,[sound:hsk1_grammar_sent113.mp3],:: Time / Verb + 以前 ，⋯⋯ ::,"Referring to the past, Sequencing events in time, Expressing time and date","Before a specific time with ""yiqian""",https://resources.allsetlearning.com/chinese/grammar/ASGJ2OJC
结婚 以前 ，你 应该 先 买 房子 。,结婚以前，你应该先买房子。,jiéhūn yǐqián ，nǐ yìnggāi xiān mǎi fángzǐ 。,"Before you get married, you should buy a house.",[sound:hsk1_grammar_sent114.mp3],:: Time / Verb + 以前 ，⋯⋯ ::,"Referring to the past, Sequencing events in time, Expressing time and date","Before a specific time with ""yiqian""",https://resources.allsetlearning.com/chinese/grammar/ASGJ2OJC
二十 年 以前，这里 是 一 个 公园 。,二十年以前，这里是一个公园。,èrshí nián yǐqián，zhèlǐ shì yī gè gōngyuán 。,"Twenty years ago, this was a park.",[sound:hsk1_grammar_sent115.mp3],:: Time / Verb + 以前 ，⋯⋯ ::,"Referring to the past, Sequencing events in time, Expressing time and date","Before a specific time with ""yiqian""",https://resources.allsetlearning.com/chinese/grammar/ASGJ2OJC
几 个 月 以前 ，他们 分手 了 。,几个月以前，他们分手了。,jī gè yuè yǐqián ，tāmen fēnshǒu le 。,"A few months ago, they broke up.",[sound:hsk1_grammar_sent116.mp3],:: Time / Verb + 以前 ，⋯⋯ ::,"Referring to the past, Sequencing events in time, Expressing time and date","Before a specific time with ""yiqian""",https://resources.allsetlearning.com/chinese/grammar/ASGJ2OJC
毕业 以前，我 要 找到 工作 。,毕业以前，我要找到工作。,bìyè yǐqián，wǒ yào zhǎodào gōngzuò 。,"Before graduation, I have to find a job.",[sound:hsk1_grammar_sent117.mp3],:: Time / Verb + 以前 ，⋯⋯ ::,"Referring to the past, Sequencing events in time, Expressing time and date","Before a specific time with ""yiqian""",https://resources.allsetlearning.com/chinese/grammar/ASGJ2OJC
当 总统 以前，Obama 没有 白 头发 。,当总统以前，Obama没有白头发。,dāng zǒngtǒng yǐqián，Obama méiyǒu bái tóufā 。,"Before becoming president, Obama had no white hair.",[sound:hsk1_grammar_sent118.mp3],:: Time / Verb + 以前 ，⋯⋯ ::,"Referring to the past, Sequencing events in time, Expressing time and date","Before a specific time with ""yiqian""",https://resources.allsetlearning.com/chinese/grammar/ASGJ2OJC
昨天 我 去 了 酒吧 。,昨天我去了酒吧。,zuótiān wǒ qù le jǐuba 。,I went to the bar yesterday.,[sound:hsk1_grammar_sent119.mp3],:: Subj. + Time + Verb + Obj. / Time + Subj. + Verb + Obj. ::,"Sentence Patterns, Sequencing events in time, Expressing time and date",Time words and word order,https://resources.allsetlearning.com/chinese/grammar/ASG5RWKO
我 昨天 去 了 酒吧 。,我昨天去了酒吧。,wǒ zuótiān qù le jǐuba 。,I went to the bar yesterday.,[sound:hsk1_grammar_sent120.mp3],:: Subj. + Time + Verb + Obj. / Time + Subj. + Verb + Obj. ::,"Sentence Patterns, Sequencing events in time, Expressing time and date",Time words and word order,https://resources.allsetlearning.com/chinese/grammar/ASG5RWKO
下 个 星期 他 要 回 国 。,下个星期他要回国。,xià gè xīngqī tā yào húi guó 。,He will return to China next week.,[sound:hsk1_grammar_sent121.mp3],:: Subj. + Time + Verb + Obj. / Time + Subj. + Verb + Obj. ::,"Sentence Patterns, Sequencing events in time, Expressing time and date",Time words and word order,https://resources.allsetlearning.com/chinese/grammar/ASG5RWKO
他 下 个 星期 要 回 国 。,他下个星期要回国。,tā xià gè xīngqī yào húi guó 。,He will return home next week.,[sound:hsk1_grammar_sent122.mp3],:: Subj. + Time + Verb + Obj. / Time + Subj. + Verb + Obj. ::,"Sentence Patterns, Sequencing events in time, Expressing time and date",Time words and word order,https://resources.allsetlearning.com/chinese/grammar/ASG5RWKO
明年 我 要 开 一 个 公司 。,明年我要开一个公司。,míngnián wǒ yào kāi yī gè gōngsī 。,I will start a company next year.,[sound:hsk1_grammar_sent123.mp3],:: Subj. + Time + Verb + Obj. / Time + Subj. + Verb + Obj. ::,"Sentence Patterns, Sequencing events in time, Expressing time and date",Time words and word order,https://resources.allsetlearning.com/chinese/grammar/ASG5RWKO
我 明年 要 开 一 个 公司 。,我明年要开一个公司。,wǒ míngnián yào kāi yī gè gōngsī 。,I will start a company next year.,[sound:hsk1_grammar_sent124.mp3],:: Subj. + Time + Verb + Obj. / Time + Subj. + Verb + Obj. ::,"Sentence Patterns, Sequencing events in time, Expressing time and date",Time words and word order,https://resources.allsetlearning.com/chinese/grammar/ASG5RWKO
下 个 月 我们 结婚 吧 ？,下个月我们结婚吧？,xià gè yuè wǒmen jiéhūn ba ？,Shall we get married next month?,[sound:hsk1_grammar_sent125.mp3],:: Subj. + Time + Verb + Obj. / Time + Subj. + Verb + Obj. ::,"Sentence Patterns, Sequencing events in time, Expressing time and date",Time words and word order,https://resources.allsetlearning.com/chinese/grammar/ASG5RWKO
我们 下 个 月 结婚 吧 ？,我们下个月结婚吧？,wǒmen xià gè yuè jiéhūn ba ？,Shall we get married next month?,[sound:hsk1_grammar_sent126.mp3],:: Subj. + Time + Verb + Obj. / Time + Subj. + Verb + Obj. ::,"Sentence Patterns, Sequencing events in time, Expressing time and date",Time words and word order,https://resources.allsetlearning.com/chinese/grammar/ASG5RWKO
现在 你 能 来 我 办公室 吗 ？,现在你能来我办公室吗？,xiànzài nǐ néng lái wǒ bàngōngshì ma ？,Can you come to my office now?,[sound:hsk1_grammar_sent127.mp3],:: Subj. + Time + Verb + Obj. / Time + Subj. + Verb + Obj. ::,"Sentence Patterns, Sequencing events in time, Expressing time and date",Time words and word order,https://resources.allsetlearning.com/chinese/grammar/ASG5RWKO
你 现在 能 来 我 办公室 吗 ？,你现在能来我办公室吗？,nǐ xiànzài néng lái wǒ bàngōngshì ma ？,Can you come to my office now?,[sound:hsk1_grammar_sent128.mp3],:: Subj. + Time + Verb + Obj. / Time + Subj. + Verb + Obj. ::,"Sentence Patterns, Sequencing events in time, Expressing time and date",Time words and word order,https://resources.allsetlearning.com/chinese/grammar/ASG5RWKO
我 20 岁 。,我20岁。,wǒ 20 sùi 。,I am 20 years old.,[sound:hsk1_grammar_sent129.mp3],:: Subj. + Number + 岁 ::,"Introducing people, Describing people","Age with ""sui""",https://resources.allsetlearning.com/chinese/grammar/ASGQUKJF
